customerID,Churn_Probability,Risk_Category,Charge_Score,Priority_Score,Priority_Group,tenure,MonthlyCharges,TotalCharges,Contract,PaymentMethod,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Partner,Dependents
0529-ONKER,0.491079671168652,Medium Risk,0.6370526315789474,0.5348715592917406,Priority 2,15,75.65,1146.65,Month-to-month,Electronic check,Fiber optic,No,No,No,No,No,No,No,No
1728-CXQBE,0.3526617458285997,Medium Risk,0.7936842105263158,0.48496848523791447,Priority 3,64,94.25,6081.4,Month-to-month,Electronic check,Fiber optic,No,Yes,Yes,No,No,Yes,Yes,No
7041-TXQJH,0.2329977979759163,Low Risk,0.33852631578947373,0.2646563533199835,Priority 3,37,40.2,1478.85,Month-to-month,Credit card (automatic),DSL,No,No,Yes,No,No,Yes,No,No
5014-GSOUQ,0.020416990878870712,Low Risk,0.16799999999999998,0.0646918936152095,Priority 3,13,19.95,243.65,Two year,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
5724-BIDBU,0.10911774325264235,Low Risk,0.46610526315789474,0.21621399922421808,Priority 3,49,55.35,2633.95,One year,Electronic check,DSL,Yes,No,No,No,No,No,Yes,No
0481-SUMCB,0.2918464764604913,Low Risk,0.8602105263157895,0.4623556914170807,Priority 3,45,102.15,4735.35,One year,Bank transfer (automatic),Fiber optic,No,No,Yes,No,Yes,Yes,No,No
1769-GRUIK,0.4486092324396157,Medium Risk,0.5987368421052631,0.49364751533930995,Priority 3,18,71.1,1247.75,Month-to-month,Electronic check,Fiber optic,No,No,No,No,No,No,No,No
5240-IJOQT,0.8820401218565653,Very High Risk,0.6290526315789474,0.8061438747732799,Priority 1,1,74.7,74.7,Month-to-month,Electronic check,Fiber optic,No,No,No,No,No,No,No,No
8819-WFGGJ,0.04268298278196225,Low Risk,0.4555789473684211,0.16655177215789987,Priority 3,68,54.1,3794.5,Two year,Bank transfer (automatic),DSL,Yes,No,Yes,No,Yes,Yes,Yes,No
7427-AUFPY,0.018778582025362374,Low Risk,0.1654736842105263,0.06278711268091156,Priority 3,54,19.65,1008.7,Two year,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
2811-POVEX,0.37765578251059856,Medium Risk,0.744842105263158,0.4878116793363664,Priority 3,23,88.45,2130.55,Month-to-month,Bank transfer (automatic),Fiber optic,No,Yes,Yes,No,No,Yes,Yes,Yes
1092-GANHU,0.37829637917205156,Medium Risk,0.6454736842105263,0.458449570683594,Priority 3,17,76.65,1313.55,Month-to-month,Electronic check,Fiber optic,No,No,Yes,No,No,No,No,No
7898-PDWQE,0.019576653420688022,Low Risk,0.6770526315789475,0.21681944686816584,Priority 3,71,80.4,5727.15,Two year,Credit card (automatic),DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,No
9972-EWRJS,0.012394450435641144,Low Risk,0.16210526315789472,0.057307694252317215,Priority 3,67,19.25,1372.9,Two year,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
9314-IJWSQ,0.6139351218725406,High Risk,0.7141052631578947,0.6439861642581468,Priority 2,14,84.8,1203.9,Month-to-month,Electronic check,Fiber optic,No,No,No,No,Yes,No,Yes,Yes
0661-XEYAN,0.7370868717931476,High Risk,0.21726315789473685,0.5811397576236244,Priority 2,1,25.8,25.8,Month-to-month,Mailed check,DSL,No,No,No,No,No,No,No,No
5799-JRCZO,0.015254825521026595,Low Risk,0.16421052631578947,0.05994153575945546,Priority 3,63,19.5,1215.1,Two year,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes
1921-KYSAY,0.15548216486166005,Low Risk,0.5776842105263157,0.28214277856105674,Priority 3,41,68.6,2877.05,One year,Electronic check,DSL,No,No,Yes,Yes,No,Yes,No,No
6198-RTPMF,0.5141139843099677,Medium Risk,0.7797894736842105,0.5938166311222405,Priority 2,17,92.6,1579.7,Month-to-month,Electronic check,Fiber optic,No,No,No,No,Yes,Yes,Yes,No
2924-KHUVI,0.2767235829986374,Low Risk,0.8467368421052631,0.44772756073062514,Priority 3,56,100.55,5514.95,One year,Electronic check,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,No
1925-GMVBW,0.1105136569286333,Low Risk,0.17305263157894737,0.12927534932372753,Priority 3,5,20.55,96.1,Month-to-month,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
7881-EVUAD,0.48734446766624623,Medium Risk,0.3587368421052632,0.4487621799979513,Priority 3,2,42.6,72.4,Month-to-month,Electronic check,DSL,Yes,Yes,No,No,No,Yes,No,No
6184-DYUOB,0.13353815872073035,Low Risk,0.16505263157894737,0.14299250057819546,Priority 3,3,19.6,55.25,Month-to-month,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
9207-ZPANB,0.05677725784986504,Low Risk,0.5680000000000001,0.21014408049490554,Priority 3,37,67.45,2443.3,One year,Electronic check,DSL,Yes,Yes,Yes,Yes,No,No,No,No
5766-XQXMQ,0.13802429789899404,Low Risk,0.5797894736842105,0.27055385063455895,Priority 3,29,68.85,1970.5,Month-to-month,Bank transfer (automatic),DSL,Yes,Yes,Yes,No,No,Yes,No,No
9327-QSDED,0.22289139564659824,Low Risk,0.36673684210526314,0.26604502958419773,Priority 3,8,43.55,335.4,Month-to-month,Mailed check,DSL,No,No,No,No,No,No,No,No
1656-DRSMG,0.2554190646902462,Low Risk,0.9250526315789473,0.4563091347568565,Priority 3,63,109.85,7002.95,Month-to-month,Credit card (automatic),Fiber optic,No,Yes,Yes,Yes,Yes,Yes,No,No
3012-VFFMN,0.08887149477302324,Low Risk,0.17389473684210524,0.11437846739374784,Priority 3,7,20.65,158.95,Month-to-month,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
2984-AFWNC,0.6428746595443251,High Risk,0.8033684210526316,0.691022787996817,Priority 2,3,95.4,293.15,Month-to-month,Electronic check,Fiber optic,No,Yes,No,No,Yes,Yes,No,No
0640-YJTPY,0.011381319970689151,Low Risk,0.17684210526315788,0.06101955555842977,Priority 3,72,21.0,1493.75,Two year,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
8096-LOIST,0.35266598386995834,Medium Risk,0.4732631578947369,0.3888451360773919,Priority 3,19,56.2,1093.4,Month-to-month,Electronic check,DSL,No,No,No,No,No,Yes,No,No
9764-REAFF,0.010978162088768315,Low Risk,0.1549473684210526,0.054168923988453604,Priority 3,59,18.4,1057.85,Two year,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
3703-VAVCL,0.6544686314915853,High Risk,0.7578947368421053,0.6854964630967413,Priority 2,2,90.0,190.05,Month-to-month,Credit card (automatic),Fiber optic,No,No,Yes,Yes,No,Yes,Yes,Yes
7107-UBYKY,0.08935374898160196,Low Risk,0.2168421052631579,0.1276002558660687,Priority 3,35,25.75,882.55,Month-to-month,Electronic check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
4881-GQJTW,0.07839719339102097,Low Risk,0.16505263157894737,0.10439382484739888,Priority 3,14,19.6,300.4,Month-to-month,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
8519-QJGJD,0.38895850576839486,Medium Risk,0.6345263157894736,0.46262884877471844,Priority 3,14,75.35,1025.95,Month-to-month,Electronic check,Fiber optic,No,No,Yes,No,No,No,No,No
7876-DNYAP,0.01593349694905718,Low Risk,0.16673684210526316,0.061174500495918965,Priority 3,69,19.8,1436.95,Two year,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
7905-NJMXS,0.17455789937016933,Low Risk,0.5406315789473685,0.284380003243329,Priority 3,7,64.2,475.0,Month-to-month,Electronic check,DSL,Yes,Yes,No,Yes,No,No,Yes,No
2882-WDTBA,0.01964206457319176,Low Risk,0.6378947368421053,0.2051178662538658,Priority 3,69,75.75,5388.15,Two year,Bank transfer (automatic),DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
2091-GPPIQ,0.03294939381511745,Low Risk,0.6648421052631579,0.22251720724952956,Priority 3,72,78.95,5730.15,Two year,Electronic check,DSL,No,Yes,No,Yes,Yes,Yes,Yes,Yes
6326-MTTXK,0.6802996993922891,High Risk,0.8492631578947368,0.7309887369430234,Priority 1,8,100.85,819.55,Month-to-month,Electronic check,Fiber optic,No,Yes,No,No,Yes,Yes,No,No
5071-FBJFS,0.22502270452889647,Low Risk,0.42357894736842105,0.28458957738075386,Priority 3,4,50.3,217.1,Month-to-month,Electronic check,DSL,Yes,No,No,No,No,No,Yes,Yes
2796-UUZZO,0.20116394048723002,Low Risk,0.6762105263157895,0.3436779162357978,Priority 3,63,80.3,4896.35,Month-to-month,Credit card (automatic),Fiber optic,No,Yes,Yes,No,No,No,Yes,Yes
2429-AYKKO,0.011723660009135816,Low Risk,0.16715789473684212,0.05835393042744771,Priority 3,72,19.85,1434.1,Two year,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
9798-OPFEM,0.021178985554772253,Low Risk,0.1776842105263158,0.06813055304623532,Priority 3,46,21.1,937.1,Two year,Electronic check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
0330-IVZHA,0.5375062153043305,Medium Risk,0.5890526315789474,0.5529701401867155,Priority 2,5,69.95,330.15,Month-to-month,Electronic check,Fiber optic,No,No,No,No,No,No,Yes,No
3794-NFNCH,0.15291406196612814,Low Risk,0.42105263157894735,0.23335563284997388,Priority 3,30,50.0,1474.9,Month-to-month,Mailed check,DSL,No,No,Yes,No,No,No,Yes,No
5193-QLVZB,0.1165904376092507,Low Risk,0.8821052631578947,0.3462448852738439,Priority 3,63,104.75,6536.5,Two year,Bank transfer (automatic),Fiber optic,No,Yes,Yes,No,Yes,Yes,No,No
7114-AEOZE,0.014267240303117986,Low Risk,0.16715789473684212,0.06013443663323523,Priority 3,60,19.85,1128.1,Two year,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
2886-KEFUM,0.2441528292406387,Low Risk,0.9052631578947369,0.44248592783686813,Priority 3,63,107.5,6873.75,One year,Electronic check,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,No
5522-NYKPB,0.3049873188565449,Medium Risk,0.7233684210526317,0.4305016495153709,Priority 3,25,85.9,2199.05,Month-to-month,Electronic check,Fiber optic,No,No,No,Yes,Yes,No,Yes,Yes
4237-RLAQD,0.5784251520675184,Medium Risk,0.38610526315789473,0.5207291853946313,Priority 2,1,45.85,45.85,Month-to-month,Mailed check,DSL,No,No,No,No,No,No,No,No
9957-YODKZ,0.8082207435679681,Very High Risk,0.6804210526315789,0.7698808362870514,Priority 1,6,80.8,457.1,Month-to-month,Electronic check,Fiber optic,No,No,Yes,No,No,No,Yes,No
6518-KZXCB,0.02369992958448143,Low Risk,0.21263157894736842,0.08037942439334753,Priority 3,22,25.25,566.5,Two year,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
2245-ADZFJ,0.0376579775523361,Low Risk,0.6783157894736842,0.22985532112874052,Priority 3,31,80.55,2471.6,Two year,Bank transfer (automatic),DSL,No,Yes,No,Yes,Yes,Yes,Yes,Yes
7776-QGYJC,0.2160002857029013,Low Risk,0.6863157894736842,0.3570949368341362,Priority 3,39,81.5,3107.3,Month-to-month,Bank transfer (automatic),Fiber optic,No,No,Yes,Yes,No,No,Yes,Yes
9313-QOLTZ,0.06303716440473127,Low Risk,0.176,0.09692601508331188,Priority 3,26,20.9,518.3,Month-to-month,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
9651-GTSAQ,0.25068053670423596,Low Risk,0.8934736842105263,0.443518480956123,Priority 3,53,106.1,5769.75,One year,Bank transfer (automatic),Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,No
3186-BAXNB,0.6694731832174877,High Risk,0.7722105263157895,0.7002943861469781,Priority 1,1,91.7,91.7,Month-to-month,Electronic check,Fiber optic,No,Yes,No,Yes,Yes,No,No,No
4672-FOTSD,0.19481139244576798,Low Risk,0.5663157894736842,0.30626271155414286,Priority 3,12,67.25,832.3,Month-to-month,Electronic check,DSL,Yes,Yes,No,Yes,No,No,No,No
0637-YLETY,0.5421685893312086,Medium Risk,0.8050526315789474,0.6210338020055302,Priority 2,16,95.6,1555.65,Month-to-month,Credit card (automatic),Fiber optic,No,Yes,Yes,No,No,Yes,No,No
9818-XQCUV,0.10649485956252266,Low Risk,0.1713684210526316,0.12595692800955532,Priority 3,2,20.35,45.3,Month-to-month,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
7338-ERIVA,0.04220563458623459,Low Risk,0.3793684210526316,0.1433544705261537,Priority 3,39,45.05,1790.6,One year,Bank transfer (automatic),DSL,Yes,No,No,Yes,Yes,No,No,Yes
1157-BQCUW,0.8694664074589357,Very High Risk,0.6311578947368421,0.7979738536423076,Priority 1,1,74.95,74.95,Month-to-month,Electronic check,Fiber optic,No,No,No,No,No,No,No,No
8259-NFJTV,0.14151424808039223,Low Risk,0.2917894736842105,0.1865968157615377,Priority 3,7,34.65,246.6,Month-to-month,Mailed check,DSL,Yes,No,No,Yes,No,No,Yes,Yes
3223-DWFIO,0.5756567468501551,Medium Risk,0.584,0.5781597227951085,Priority 2,4,69.35,261.65,Month-to-month,Electronic check,Fiber optic,No,No,No,No,No,No,No,No
2660-EMUBI,0.8149493064158856,Very High Risk,0.8029473684210526,0.8113487250174357,Priority 1,10,95.35,898.35,Month-to-month,Electronic check,Fiber optic,No,No,No,No,Yes,Yes,No,No
6968-GMKPR,0.2862236883570331,Low Risk,0.6867368421052631,0.4063776344815021,Priority 3,55,81.55,4509.5,Month-to-month,Electronic check,Fiber optic,No,Yes,Yes,No,No,No,No,No
4751-ERMAN,0.038648565425049276,Low Risk,0.6349473684210527,0.2175382063238503,Priority 3,72,75.4,5480.25,Two year,Bank transfer (automatic),DSL,No,Yes,Yes,No,Yes,Yes,Yes,Yes
1436-ZMJAN,0.3344158430756951,Medium Risk,0.5709473684210526,0.4053753006793024,Priority 3,10,67.8,653.15,Month-to-month,Credit card (automatic),DSL,No,No,Yes,No,Yes,Yes,Yes,No
3292-PBZEJ,0.6301401853388497,High Risk,0.9381052631578948,0.7225297086845632,Priority 1,11,111.4,1183.05,Month-to-month,Electronic check,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,No,No
0799-DDIHE,0.2651304816521003,Low Risk,0.38989473684210524,0.30255975820910175,Priority 3,15,46.3,639.45,Month-to-month,Electronic check,DSL,No,No,No,No,No,No,Yes,Yes
3070-FNFZQ,0.018336196542699714,Low Risk,0.17178947368421052,0.06437217968515295,Priority 3,23,20.4,478.75,Two year,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
2812-SFXMJ,0.3823841211763521,Medium Risk,0.1688421052631579,0.31832151640239387,Priority 3,1,20.05,20.05,Month-to-month,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes
7675-OZCZG,0.4317893304936388,Medium Risk,0.37894736842105264,0.4159367418718629,Priority 3,3,45.0,127.1,Month-to-month,Electronic check,DSL,No,No,No,No,No,No,No,No
5014-WUQMG,0.1232103839694515,Low Risk,0.8092631578947368,0.3290262161470371,Priority 3,47,96.1,4391.45,One year,Electronic check,Fiber optic,Yes,Yes,Yes,No,No,Yes,Yes,Yes
5312-TSZVC,0.04087421932026216,Low Risk,0.1654736842105263,0.0782540587873414,Priority 3,15,19.65,270.6,One year,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes
2003-CKLOR,0.30297926520084684,Medium Risk,0.8378947368421052,0.46345390669322434,Priority 3,66,99.5,6710.5,Month-to-month,Electronic check,Fiber optic,No,Yes,Yes,No,Yes,Yes,No,No
0993-OSGPT,0.048784801345598136,Low Risk,0.5107368421052632,0.18737041357349765,Priority 3,68,60.65,3975.9,One year,Bank transfer (automatic),DSL,No,Yes,Yes,Yes,No,No,Yes,No
9254-RBFON,0.25552311177143694,Low Risk,0.8303157894736841,0.4279609150821111,Priority 3,17,98.6,1704.95,One year,Bank transfer (automatic),Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes
1205-WNWPJ,0.2454341629975114,Low Risk,0.5010526315789474,0.3221197035719422,Priority 3,7,59.5,415.95,Month-to-month,Mailed check,DSL,No,No,No,Yes,Yes,No,No,No
9391-EOYLI,0.5941038643030813,Medium Risk,0.6774736842105263,0.6191148102753148,Priority 2,12,80.45,950.2,Month-to-month,Electronic check,Fiber optic,No,No,No,No,No,Yes,Yes,No
7108-DGVUU,0.13586649920247224,Low Risk,0.6037894736842105,0.27624339154699373,Priority 3,21,71.7,1497.05,One year,Bank transfer (automatic),DSL,No,Yes,Yes,No,No,Yes,Yes,No
2782-JEEBU,0.1929932623049658,Low Risk,0.3031578947368421,0.2260426520345287,Priority 3,21,36.0,780.15,Month-to-month,Mailed check,DSL,No,Yes,No,Yes,No,No,No,No
5127-BZENZ,0.044565814312189964,Low Risk,0.5490526315789473,0.19591185949221718,Priority 3,56,65.2,3512.15,One year,Bank transfer (automatic),DSL,Yes,No,No,No,Yes,No,Yes,Yes
2720-FVBQP,0.4009017714289405,Medium Risk,0.41221052631578947,0.4042943978949952,Priority 3,6,48.95,273.25,Month-to-month,Credit card (automatic),DSL,No,No,No,No,No,No,Yes,Yes
9906-NHHVC,0.05233782575056155,Low Risk,0.45052631578947366,0.17179437276223516,Priority 3,65,53.5,3517.9,Two year,Bank transfer (automatic),DSL,No,Yes,Yes,No,Yes,Yes,No,No
4522-XRWWI,0.06185752758911541,Low Risk,0.6774736842105263,0.24654237457553868,Priority 3,42,80.45,3375.9,One year,Credit card (automatic),DSL,Yes,No,No,Yes,Yes,Yes,Yes,No
3766-EJLFL,0.1417536244271604,Low Risk,0.9183157894736842,0.3747222739411175,Priority 3,68,109.05,7508.55,Two year,Bank transfer (automatic),Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5939-SXWHM,0.018392751184923433,Low Risk,0.22147368421052632,0.0793170310926043,Priority 3,48,26.3,1245.05,Two year,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
8152-UOBNY,0.28800619142166856,Low Risk,0.8993684210526316,0.4714148603109574,Priority 3,50,106.8,5347.95,One year,Electronic check,Fiber optic,No,Yes,No,Yes,Yes,Yes,No,No
7351-KYHQH,0.3810266050628318,Medium Risk,0.5469473684210526,0.430802834070298,Priority 3,7,64.95,493.65,Month-to-month,Electronic check,DSL,No,Yes,Yes,No,Yes,No,No,No
7643-RCHXS,0.017203331309963574,Low Risk,0.16294736842105265,0.060926542443290294,Priority 3,63,19.35,1263.85,Two year,Electronic check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
8246-SHFGA,0.07839719339102097,Low Risk,0.1776842105263158,0.1081832985316094,Priority 3,17,21.1,385.55,Month-to-month,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
8387-MOJJT,0.2526527394969265,Low Risk,0.656421052631579,0.3737832334373222,Priority 3,42,77.95,3384.0,Month-to-month,Credit card (automatic),Fiber optic,No,No,No,No,Yes,No,Yes,Yes
0620-XEFWH,0.069077840148547,Low Risk,0.15873684210526318,0.09597554073556185,Priority 3,4,18.85,84.2,Month-to-month,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
