customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn_Probability,Risk_Category,Charge_Score,Priority_Score,Priority_Group,Churn
2484-DGXPZ,Female,0,Yes,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.55,658.95,0.2437966565825691,Low Risk,0.1646315789473684,0.2200471332920089,Priority 3,Yes
2018-QKYGT,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.05,81.05,0.8609692439686055,Very High Risk,0.6825263157894736,0.807436365514866,Priority 1,No
2792-VPPET,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.5,76.95,0.2228714085088022,Low Risk,0.1726315789473684,0.207799459640372,Priority 3,No
7409-JURKQ,Female,0,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),111.8,5809.75,0.2103792685242716,Low Risk,0.9414736842105262,0.429707593230148,Priority 3,No
3247-MHJKM,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2,0.3894893773109923,Medium Risk,0.1701052631578947,0.323674143065063,Priority 3,No
1964-SVLEA,Male,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.7,415.9,0.042793179943825,Low Risk,0.1658947368421052,0.0797236470133091,Priority 3,No
4587-NUKOX,Female,0,No,No,3,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.1,246.5,0.4786357488239282,Medium Risk,0.6661052631578946,0.5348766031241181,Priority 2,Yes
7297-DVYGA,Female,0,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.85,996.95,0.0326857073080357,Low Risk,0.1671578947368421,0.0730273635366776,Priority 3,No
2239-CGBUZ,Female,0,Yes,No,51,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),60.5,3145.15,0.0415546509521259,Low Risk,0.5094736842105263,0.181930360929646,Priority 3,No
0854-UYHZD,Female,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.55,265.3,0.0214774206354038,Low Risk,0.1646315789473684,0.0644236681289932,Priority 3,No
7243-LCGGZ,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.9,20.9,0.3257786455236874,Medium Risk,0.176,0.2808450518665811,Priority 3,No
8267-KFGYD,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.05,21.05,0.3052411568391283,Medium Risk,0.1772631578947368,0.2668477571558109,Priority 3,No
4890-VMUAV,Male,0,No,No,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,71.5,4576.3,0.0522271920228737,Low Risk,0.6021052631578947,0.21719061336338,Priority 3,No
9261-WDCAF,Male,0,No,No,3,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,54.65,189.1,0.3692291445263987,Medium Risk,0.4602105263157894,0.3965235590632159,Priority 3,No
3764-MNMOI,Male,0,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.2,908.15,0.0125618630911094,Low Risk,0.1616842105263158,0.0572985673216713,Priority 3,No
7442-YGZFK,Male,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),49.8,49.8,0.5251272931404771,Medium Risk,0.4193684210526315,0.4933996315141234,Priority 3,No
0420-BWTPW,Male,0,No,Yes,8,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.5,215.2,0.2490845163360373,Low Risk,0.2147368421052631,0.238780214066805,Priority 3,Yes
8229-BUJHX,Female,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.5,1500.95,0.011951895562031,Low Risk,0.1726315789473684,0.0601558005776322,Priority 3,No
7449-HVPIV,Male,0,Yes,Yes,55,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.4,5099.15,0.2560693347420284,Low Risk,0.7612631578947369,0.4076274816878409,Priority 3,No
5504-WSIUR,Female,0,No,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),90.25,6385.95,0.0680345504653668,Low Risk,0.76,0.2756241853257568,Priority 3,No
8183-ONMXC,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.75,159.45,0.6164006954945156,High Risk,0.68,0.635480486846161,Priority 2,Yes
8466-PZBLH,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),104.6,6885.75,0.0915206612117668,Low Risk,0.8808421052631579,0.3283170944271841,Priority 3,No
9614-RMGHA,Male,0,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),91.85,5940.85,0.2816047558832851,Low Risk,0.7734736842105263,0.4291654343814575,Priority 3,Yes
8735-IJJEG,Male,0,Yes,No,14,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),50.2,668.85,0.165891204281528,Low Risk,0.4227368421052632,0.2429448956286485,Priority 3,No
0564-MUUQK,Female,0,Yes,Yes,20,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.5,1916.2,0.3618244410815096,Medium Risk,0.8042105263157895,0.4945402666517935,Priority 3,No
5054-IEXZT,Male,0,No,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,75.35,75.35,0.8059734408641408,Very High Risk,0.6345263157894736,0.7545393033417406,Priority 1,Yes
5834-ASPWA,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.45,75.45,0.8765165581342953,Very High Risk,0.6353684210526316,0.8041721170097961,Priority 1,Yes
0701-RFGFI,Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.4,4613.95,0.3619567708358375,Medium Risk,0.8033684210526316,0.4943802659008757,Priority 3,No
0019-EFAEP,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),101.3,7261.25,0.0276873410460363,Low Risk,0.8530526315789474,0.2752969282059096,Priority 3,No
5619-PTMIK,Female,0,Yes,No,46,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,53.1,2459.8,0.2059209110216546,Low Risk,0.4471578947368421,0.2782920061362108,Priority 3,No
3737-XBQDD,Male,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),84.85,2048.8,0.4197441026297779,Medium Risk,0.7145263157894737,0.5081787665776867,Priority 2,No
5882-CMAZQ,Female,0,Yes,Yes,5,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,34.25,163.55,0.264398606914374,Low Risk,0.2884210526315789,0.2716053406295354,Priority 3,No
5846-QFDFI,Female,0,Yes,Yes,33,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),88.6,2888.7,0.1790224977455129,Low Risk,0.7461052631578947,0.3491473273692274,Priority 3,No
4445-KWOKW,Female,0,No,No,42,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),60.15,2421.6,0.0711307491703563,Low Risk,0.5065263157894737,0.2017494191560915,Priority 3,No
3511-APPBJ,Male,0,No,No,23,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.95,2292.75,0.2635914948760853,Low Risk,0.8416842105263158,0.4370193095711545,Priority 3,No
7967-HYCDE,Male,0,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.7,553.4,0.42992584668106,Medium Risk,0.5953684210526317,0.4795586189925315,Priority 3,No
2430-RRYUW,Male,0,No,No,66,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,54.8,3465.7,0.0578926072185638,Low Risk,0.4614736842105263,0.1789669303161526,Priority 3,No
3948-XHGNA,Male,0,No,No,24,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.55,1210.4,0.1387155522664766,Low Risk,0.4172631578947368,0.2222798339549546,Priority 3,Yes
3723-BFBGR,Male,1,No,No,24,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),54.8,1291.3,0.1824308019965483,Low Risk,0.4614736842105263,0.2661436666607417,Priority 3,No
0565-IYCGT,Male,0,No,No,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),78.6,5356.45,0.0618552560743951,Low Risk,0.6618947368421052,0.2418671003047081,Priority 3,Yes
5447-WZAFP,Female,0,No,No,53,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,100.3,5200.8,0.2187133953978073,Low Risk,0.8446315789473684,0.4064888504626757,Priority 3,No
5110-CHOPY,Female,0,No,No,60,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,53.6,3237.05,0.0495790801652361,Low Risk,0.4513684210526316,0.1701158824314548,Priority 3,No
5445-UTODQ,Female,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,81.1,576.65,0.6863660601920306,High Risk,0.6829473684210526,0.6853404526607372,Priority 2,Yes
4425-OWHWB,Female,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),19.35,433.75,0.0448934733786666,Low Risk,0.1629473684210526,0.0803096418913824,Priority 3,No
7892-QVYKW,Female,0,Yes,Yes,23,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.6,1868.4,0.3991939058498197,Medium Risk,0.7208421052631578,0.4956883656738211,Priority 3,No
9675-ICXCT,Male,0,Yes,Yes,72,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,80.8,5728.55,0.0261443938504454,Low Risk,0.6804210526315789,0.2224273914847855,Priority 3,No
1024-VRZHF,Male,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,825.7,0.6943011033135048,High Risk,0.6311578947368421,0.6753581407405059,Priority 2,Yes
4703-MQYKT,Male,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,390.4,0.0206289626871398,Low Risk,0.1650526315789473,0.0639560633546821,Priority 3,No
9497-QCMMS,Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.55,93.55,0.9273601055848472,Very High Risk,0.7877894736842105,0.8854889160146562,Priority 1,Yes
5692-ICXLW,Male,1,No,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.7,2845.15,0.5444699051649781,Medium Risk,0.7637894736842106,0.6102657757207478,Priority 2,No
0602-DDUML,Female,0,No,No,57,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,69.75,3894.4,0.0221019606260721,Low Risk,0.5873684210526315,0.1916818987540399,Priority 3,No
2208-MPXIO,Female,0,Yes,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.0,886.4,0.0169097583103662,Low Risk,0.1684210526315789,0.06236314660673,Priority 3,No
1960-UYCNN,Male,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,95.25,1021.55,0.7232781297925769,High Risk,0.8021052631578948,0.7469262698021722,Priority 1,No
0348-SDKOL,Female,0,Yes,No,58,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.1,5885.4,0.3229810962981385,Medium Risk,0.8597894736842104,0.48402360951396,Priority 3,Yes
3190-FZATL,Male,0,No,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,268.4,0.0743474797998674,Low Risk,0.1679999999999999,0.1024432358599072,Priority 3,No
7336-RLLRH,Male,0,Yes,No,27,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Mailed check,80.85,2204.35,0.0630464163812057,Low Risk,0.6808421052631578,0.2483851230457913,Priority 3,No
4373-MAVJG,Female,0,Yes,Yes,14,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),90.9,1259.0,0.4846652864405996,Medium Risk,0.7654736842105264,0.5689078057715776,Priority 2,Yes
8901-HJXTF,Female,0,Yes,Yes,12,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,29.2,309.1,0.1794079632028923,Low Risk,0.2458947368421052,0.1993539952946562,Priority 3,Yes
7710-JSYOA,Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),93.3,6398.05,0.0329636933079187,Low Risk,0.7856842105263158,0.2587798484734378,Priority 3,No
5419-KLXBN,Female,0,Yes,Yes,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.15,2257.75,0.3716400236250645,Medium Risk,0.7507368421052633,0.4853690691691241,Priority 3,Yes
3424-NMNBO,Male,1,Yes,No,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,108.85,6287.25,0.3041174338419056,Medium Risk,0.9166315789473684,0.4878716773735444,Priority 3,Yes
9885-MFVSU,Female,0,Yes,Yes,35,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),46.35,1662.05,0.0260142255119906,Low Risk,0.3903157894736842,0.1353046947004987,Priority 3,No
4514-GFCFI,Female,1,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.75,1350.15,0.6820765352027918,High Risk,0.7136842105263158,0.691558837799849,Priority 2,Yes
0607-MVMGC,Male,0,Yes,Yes,45,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),78.75,3600.65,0.0960721710559233,Low Risk,0.6631578947368421,0.2661978881601989,Priority 3,No
3365-SAIGS,Female,0,No,No,17,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.55,1329.15,0.5181554518923966,Medium Risk,0.7035789473684211,0.573782500535204,Priority 2,No
9828-AOQLM,Female,0,Yes,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.7,45.7,0.6709054135633798,High Risk,0.3848421052631579,0.5850864210733132,Priority 2,Yes
8022-BECSI,Male,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,422.5,0.0392902651732367,Low Risk,0.1650526315789473,0.0770189750949499,Priority 3,No
8000-REIQB,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.95,69.95,0.8664805122893809,Very High Risk,0.5890526315789474,0.7832521480762509,Priority 1,Yes
9993-LHIEB,Male,0,Yes,Yes,67,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,67.85,4627.65,0.0265185311932445,Low Risk,0.5713684210526315,0.1899734981510606,Priority 3,No
0266-CLZKZ,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.65,6717.9,0.0891241769269017,Low Risk,0.8896842105263159,0.3292921870067259,Priority 3,No
7615-ESMYF,Female,0,Yes,No,2,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,44.6,97.1,0.6409899911851475,High Risk,0.375578947368421,0.5613666780401296,Priority 2,Yes
3858-VOBET,Male,0,No,No,23,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,1710.45,0.5369479598290146,Medium Risk,0.6311578947368421,0.5652109403013628,Priority 2,Yes
7020-OZKXZ,Female,1,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),75.5,637.4,0.4272103934582815,Medium Risk,0.6357894736842106,0.4897841175260602,Priority 3,No
3977-QCRSL,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.15,117.95,0.1130826639168076,Low Risk,0.1696842105263157,0.13006312789966,Priority 3,No
0017-DINOC,Male,0,No,No,54,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),45.2,2460.55,0.031887470922255,Low Risk,0.3806315789473684,0.136510703329789,Priority 3,No
1447-PJGGA,Female,0,No,No,57,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,95.25,5464.65,0.0979167473262132,Low Risk,0.8021052631578948,0.3091733020757177,Priority 3,Yes
8565-CLBZW,Male,0,No,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,89.85,2165.05,0.4200952222941704,Medium Risk,0.7566315789473683,0.5210561292901298,Priority 2,Yes
9139-WQQDY,Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,100.45,4941.8,0.1507264491618365,Low Risk,0.8458947368421053,0.3592769354659171,Priority 3,Yes
0224-HJAPT,Male,0,No,No,5,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,47.15,223.15,0.4621929690434373,Medium Risk,0.3970526315789474,0.4426508678040903,Priority 3,Yes
8086-OVPWV,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.2,181.1,0.7062649292097742,High Risk,0.6753684210526316,0.6969959767626315,Priority 2,Yes
9430-FRQOC,Female,0,No,Yes,4,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,87.1,341.45,0.6841912355326653,High Risk,0.7334736842105263,0.6989759701360235,Priority 2,Yes
7639-OPLNG,Male,0,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),79.25,5731.85,0.0250895941303781,Low Risk,0.6673684210526316,0.2177732422070541,Priority 3,No
3074-GQWYX,Male,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.9,357.75,0.6610340645820529,High Risk,0.6391578947368421,0.6544712136284897,Priority 2,Yes
1492-QGCLU,Male,0,Yes,Yes,53,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,85.7,4616.1,0.1598777636579209,Low Risk,0.7216842105263158,0.3284196977184394,Priority 3,No
6845-RGTYS,Female,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,98.75,4533.7,0.4003415553590917,Medium Risk,0.8315789473684211,0.5297127729618905,Priority 2,Yes
7328-OWMOM,Female,0,No,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.1,589.25,0.0343820484682295,Low Risk,0.1692631578947368,0.0748463812961817,Priority 3,No
4418-LZMSV,Male,0,Yes,Yes,13,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.8,750.1,0.1095445784154088,Low Risk,0.5204210526315789,0.2328075206802598,Priority 3,No
5155-AZQPB,Female,0,Yes,Yes,28,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,49.9,1410.25,0.1307044703896899,Low Risk,0.4202105263157895,0.2175562871675198,Priority 3,No
8861-HGGKB,Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,86.45,830.85,0.6411003035433419,High Risk,0.728,0.6671702124803394,Priority 2,Yes
1087-GRUYI,Male,0,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.4,743.5,0.0183467643069414,Low Risk,0.1717894736842105,0.0643795771201221,Priority 3,No
7065-YUNRY,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.3,45.3,0.5839430036406474,Medium Risk,0.3814736842105263,0.5232022078116111,Priority 2,Yes
7694-VLBWQ,Male,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,104.1,7040.85,0.2835305756947807,Low Risk,0.8766315789473684,0.461460876670557,Priority 3,Yes
2546-KZAAT,Male,0,Yes,No,52,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,75.4,3865.45,0.0739944747824937,Low Risk,0.6349473684210527,0.2422803428740614,Priority 3,No
0181-RITDD,Male,0,Yes,Yes,62,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,108.15,6825.65,0.076707820627708,Low Risk,0.9107368421052632,0.3269165270709745,Priority 3,No
5989-PGKJB,Female,0,No,No,16,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.25,1340.1,0.4898269722185582,Medium Risk,0.7263157894736842,0.560773617395096,Priority 2,No
